Latency_ms,Packet_Loss_%,Throughput_Mbps,User_Density,Bandwidth_Utilization_%,Jitter_ms,SNR_dB,Signal_Strength_dBm,Queue_Length,CPU_Utilization_%,Memory_Usage_%,Active_Connections,Retransmission_Rate_%,Network_Load_%,Cell_Interference_Level,Congestion_Level
105.07006639201342,8.084851437500651,310.31092338572523,1812,25.29464979004097,35.12389256123123,5.881135180906848,-75.37633372944694,680,70.77497090020971,56.34323444058357,1984,1.1972315445546533,15.28001514494185,8,2
237.58793588988334,7.984677796102319,999.8523080538956,1394,32.53151681576803,45.743466300637834,39.93138758725924,-54.83589413851239,419,31.813308532711147,65.54177975350635,3249,1.4259533533306188,74.29480710850548,8,3
26.992391366171205,4.135489843587656,786.6330876737079,174,64.29020457701571,29.109580903244268,19.972807871284793,-76.65800984457658,957,55.51034458179335,23.738135164966174,2081,2.310181156231341,41.74751042764283,1,1
176.5124865841283,6.663434597576185,481.6647088349455,947,62.16857597641518,30.805676937010784,10.190900012667333,-74.96437515697635,510,35.17265376965196,48.78429332899546,3883,0.1520025448806397,47.35015692953685,2,2
67.21933332213476,1.0359976863987452,876.8768285009116,1368,51.61816957871922,49.02360175030853,22.347678679493576,-62.423545646233734,314,85.5332583470105,12.068111135854364,4566,3.156840409438776,66.54258542073535,7,1
34.60372455818802,6.392381468050736,556.3473156909048,986,60.319389824130056,27.484431513077897,23.079887860753825,-107.89702369754882,476,52.69632827849771,54.14945726720358,542,1.826892029497472,82.27811699282451,1,3
117.48401067396982,2.95226771609002,572.907037879785,1178,60.15460303195463,13.114044970899094,36.90996646557474,-73.91315596004335,347,45.458153949644434,30.316519624862437,2798,7.1643925438680744,42.788496036405895,5,2
137.0722711727696,1.3983862459225715,905.4360200061333,658,17.982965743236704,12.017081976187896,7.585160957201846,-69.1302811341803,395,22.905985933836217,88.97662985129467,107,3.0940022397822053,50.166461906726944,7,2
182.83520524478163,2.3328991791949347,950.3958334768179,181,64.33723864619024,25.4937040036818,7.0098435877224485,-108.57452749141497,762,92.80454724333237,84.80981853722851,1727,3.522581336527298,47.52814191962172,9,2
81.52996251802075,4.291689897297987,258.511793037324,1649,59.50545886145939,18.50927687525141,11.808655047997892,-94.85243579791096,634,45.29235932458738,81.90043908762884,2115,2.0358635816771713,58.231865574558114,9,1
191.9799679379105,8.23582492657446,664.1910879216979,1934,64.16319685283341,40.4715026036985,35.04328994048784,-57.59859470826105,875,5.716934348788803,74.69445088469014,3195,1.139041900227805,99.09941219195508,6,2
227.92530121221844,7.292106084568451,754.7465790429907,577,12.396390072182871,4.90993290535397,37.85388194356448,-93.40756793952114,525,14.355536682201436,29.354525795973434,1424,1.4839044524674954,54.58023884549264,1,3
182.4657053696145,9.854674585605217,365.35896602752166,498,79.3914441515373,2.55762842768826,16.766041651227503,-100.4256823445964,479,74.08360138314403,14.763471936574971,2729,4.258483200078521,22.6499561082149,7,2
297.95980568537846,3.781284858804362,463.5215416570534,992,92.73919493023158,11.278421471399112,34.93438780891754,-57.8876464737118,100,94.67003036610294,80.42782952868495,3797,3.332369488910901,80.64556252161253,6,3
192.25375488577163,5.031950508363926,72.54987798104824,825,93.5405241055827,28.971612143945514,8.458376904721243,-86.38510925209744,437,47.41503981787126,89.82663448509031,4571,6.790970341379536,22.816049187844726,4,2
106.72691980870894,5.8740698981714425,788.2608215934214,897,67.86047235317236,47.29605887260707,18.10532997966377,-78.91089773400019,709,13.522744521657499,17.764401553328103,3892,4.429546368730863,59.33853643520339,5,2
19.34997536746559,4.689830144867555,196.41574157048993,488,28.924467782257,14.84021185163717,14.750214005248683,-95.05908241824523,253,51.949346023793474,92.79568249186201,4950,0.9704843975123545,69.13262782322731,3,1
27.608805268616507,6.086312209225374,937.9405233334961,77,77.20715903617312,6.3517395162498,32.152327095386525,-107.47110207275576,105,28.806806824432496,52.033778108422496,180,4.566093429283344,66.45120936463721,7,3
288.8152759656518,0.5144082095083702,799.0672669745886,278,67.89788891643738,37.069096669835645,27.74846336740451,-68.80828040466318,237,75.75696099164793,93.65091418983502,2508,4.1019152333141395,82.66736034518604,4,3
230.2497298098254,6.979944950724249,957.3955010919765,162,38.12860472180964,2.796210317622595,30.62902524303647,-58.29688781282537,885,9.943889342910703,21.97325338028729,3493,1.1935998559408478,70.60060597909052,3,3
76.84685992131872,1.1323012601768767,206.41436212472715,772,40.98698919551717,5.45548627645141,22.697144610004177,-72.7071910464855,704,26.644607336405613,10.104658919293323,314,2.3264103117606716,60.98963601458381,9,1
174.87808969472786,2.969329844495351,845.9588676106051,472,61.79290964161439,18.101448723307982,10.631130579594236,-55.269947840845475,365,38.68924229372271,18.63712010277689,270,3.417360866402465,53.86621212321501,4,2
98.15562196603932,1.9831965185729217,382.59430458327034,1352,43.837518857987384,30.363266690307416,33.98479050820234,-105.9196041961718,173,88.3722984710247,20.81515058202196,4068,1.4347298825130723,46.77171740655123,1,1
134.46859330105633,1.1502751251897758,356.12240296908215,1022,52.041255900252025,42.83218503611363,21.1613258087655,-58.845836694226236,981,66.15648844830608,27.585748329143954,4973,1.953899382645523,88.51341213868427,4,2
7.725410198608845,7.0742825213225125,763.1905742228232,1326,44.69304784253381,24.447480305941188,33.87050988713456,-58.07574040714889,958,13.506551889508064,70.90331488723368,2096,1.8508065824004074,84.02645170494482,1,3
176.4771919954746,8.644060167518095,820.2416927936038,1946,11.3066063164301,37.304760295671166,36.36696871056271,-106.60605466702104,579,30.036244834353557,51.48263384861459,4561,2.438566455698897,26.457370733938998,3,2
243.82221600422352,9.695912142358981,267.83478834019155,350,79.9266963248807,25.03762563645381,23.80344732224483,-58.21991005314977,419,71.56889735523292,63.235383487605155,2795,3.258109217358413,83.8193151524123,2,3
244.22854113225515,1.4532465615140466,52.24571917998506,1986,73.63614345024189,40.043782039262226,23.82291986467916,-102.19973143806759,248,24.087179542723042,39.39829264764339,146,4.516540786470925,31.039866645948187,1,3
12.835542324931218,8.974324096323915,999.924908532505,1837,45.02141213651804,15.069242204299254,23.501747481333876,-108.35990894270499,942,62.27968989942036,21.95976204211408,2581,4.768872270423349,24.393525741824853,2,3
90.74472129620135,5.12714402534403,77.32071160175622,1932,15.575750035239425,45.173588887285625,31.25390277118247,-86.6580728313577,331,68.14177255998982,76.59835556477128,4346,2.5441081714375686,68.3525878657221,2,1
120.99241130627915,2.8538708794046332,531.5095611264405,665,61.962296084721935,46.03680187235138,39.03760685836054,-58.98689011699498,13,29.05826726938486,16.246143710136458,1085,2.7428240550292813,19.06765585263169,4,2
36.34721655245744,3.3426031434778727,610.6658394483001,342,67.01565043920588,9.260012487775128,6.293114566496721,-65.91394091678404,247,30.190953405647928,86.18864945181573,3578,7.422565742281259,46.30189038495755,4,1
83.88987951133396,5.472925733435502,434.816619711643,507,93.68288548469091,34.565278923399504,9.775778868115736,-101.26263256145072,866,70.91020086476469,39.27309435882641,4355,4.343553664045007,15.966878497361972,5,1
270.0768334492054,7.91669552745648,124.27816419757796,715,45.24682851011596,31.67977709483181,22.880463730864715,-89.1680352854397,212,49.614140093606586,63.043426205623476,2351,4.200274446867412,25.19439588063527,8,3
159.77336435330662,4.372151792288187,118.41213072114229,1647,13.034910582250687,49.195102886047685,11.80108879792055,-90.59801539943777,574,54.561775918735485,13.24586638674257,961,1.945330787374873,73.75898922127365,7,2
171.08405117203313,7.3233523869314645,159.31218734260588,400,25.413420035917234,24.769478928917078,11.150551199955691,-109.96148741579553,311,40.461295662616536,65.77601994254034,2470,2.1809768889659074,11.615531151043047,6,2
100.72390388491883,9.068891392725714,987.3511120892342,1918,32.25937203166787,16.6033848343287,33.49230331933797,-86.02231226943923,180,32.7636562913207,54.14953798471922,927,2.406003558082956,69.35121095404754,8,2
37.84362664209438,5.927373441306781,293.14637367865936,1554,45.105476521500286,47.51044817477177,25.893117745308327,-94.89191148932872,125,54.24480795104216,46.98183816817704,1282,4.472822585765248,56.80631004980649,6,3
204.63831405890386,5.104065710085432,73.47789176965924,1439,40.97253057088352,46.90478413502579,25.667204367975884,-87.28428308476555,11,65.62700508137516,60.651266774474045,3096,7.450644477375254,42.04367770592252,8,3
251.23244448752308,9.158099357943566,48.81332743582049,566,13.886491123780303,3.777569303035007,36.63033623581322,-80.44767618574782,961,86.4345999557327,90.50333748168461,2314,0.14440512728511123,62.47920042400816,2,3
181.9374449260081,7.38591518576611,463.8016776938269,1930,50.358423566508684,22.58762083844324,26.098703518254343,-53.55462850728392,101,66.4373563186881,79.03304455309105,1852,3.4593256108040924,12.125342891225117,5,2
142.74502259364365,5.102024944178833,899.3949470146629,1015,46.91931697545507,44.78979995164693,5.324620686988265,-69.6803272430196,148,11.182636385677167,12.930314166309817,2002,6.457124917519541,86.82881509855785,8,2
178.8475861221138,3.2857338185714347,916.8095890006742,1268,14.405557076187211,16.86237249941843,24.021091539726875,-55.07250951707654,407,90.9881609797335,29.29927397845948,2478,3.554798474081312,87.45724215556058,5,2
83.80594609783971,0.9581511056896763,382.06806278981225,601,35.35750221485295,35.95137815279846,35.706668663095755,-82.95729891796779,830,8.279491144867235,10.382095482157803,3438,2.0856336445878814,40.284032646680416,6,1
185.48213723051552,8.084042523741838,476.36416657298656,1908,46.11948169590253,26.49881233045874,17.467619103695405,-98.4776194506472,221,92.85941736852212,10.141517662952424,1712,2.846656528677469,66.3023466064125,9,2
58.2579195261441,2.519732685015189,568.592701717826,1147,47.78324567609714,8.365741392491076,7.992941346359933,-78.456213619925,73,62.42206458670546,77.21072674873555,2950,6.287960604804565,78.24911554883803,4,1
135.01002021165687,3.9982969835458615,629.9083910636755,1500,40.58650481399009,25.743194085584392,8.940470225573165,-69.02945405629202,651,49.19870887477325,87.56605042877433,364,3.553478077826827,91.31068966051022,4,2
274.3900581122398,8.733929639857287,963.1246548697063,1064,41.158267128473256,7.99714105197694,33.934494898184255,-84.04826743279624,813,87.36954214078631,15.833830613518362,4919,3.1884040329316283,16.77985477315878,6,3
155.82399411469186,8.445744694867244,132.44342904988218,305,58.0099437393701,42.840121854500964,16.7807022116353,-76.06232843453398,984,65.0433388923224,59.7366029155683,308,7.113482568779381,10.14371571485572,2,2
127.67607012157852,1.9874434195244117,332.97436588872404,351,21.632038967630223,28.577316181776318,36.229784998161804,-50.14284860221377,778,16.45320246862368,55.161541127283414,2984,3.99273127976965,26.475685955531315,8,2
81.95628517735538,0.017587146590639646,85.03214781137153,848,61.59350877608843,19.843511663552675,10.46144611658008,-100.45905127170202,954,77.03419305224425,46.35341066463094,4103,6.422374873478296,73.79944421611583,1,1
33.127514000095346,6.175192740947977,944.9299991877962,79,81.29607043417744,37.29856776596911,36.86340647696713,-75.07946548694377,112,53.587370274246005,56.040795782675765,3442,5.919662996219538,14.997906155953764,6,3
288.27335358931526,5.972701837540239,989.2616769717894,1843,31.213589647457024,5.473171096510239,7.573774816196673,-57.38217934466184,959,70.03363064218154,58.78266316225235,3071,3.212254996523958,51.737176000421535,1,3
240.41700275797052,4.3368982386186925,881.5606320498999,969,40.31125859903114,20.60431144744049,29.33173930849961,-64.11591269053073,360,53.114508463734055,14.596803507535427,3222,1.4786565415018922,12.585971502397047,2,3
99.04691936384062,6.061675638821602,428.8396756355211,437,26.334813963490664,25.458201095853195,32.46957987842396,-70.2124325996592,776,76.8808699137255,89.96195478288142,1664,1.7352883773856744,62.99547061262637,7,1
65.33191852936694,4.084244495210957,276.8632381769453,771,82.26044462462124,24.443088316685934,30.99082850730079,-63.781927975954105,856,8.370013283473137,71.15084669183719,2327,5.532284208531043,66.47372473429625,8,1
275.2426906599767,3.838292986721512,914.0533041984421,1892,71.85935617682819,28.651589169194295,31.91261039633824,-58.36387572877242,314,33.36616582518539,31.40327883336194,787,1.2540702920482394,62.44584044885709,2,3
194.4237464576307,8.567328001907724,727.6006831006813,1971,80.2748822247887,19.887371763920868,30.41813810498964,-79.02726422954792,82,47.58174929695065,49.475481131753355,4926,3.5215664650232803,67.92651566719039,4,2
281.52625363842054,9.584804648993453,250.35225569394325,335,14.863425134576662,7.139318860606,13.306196900852525,-73.96393249444073,662,56.055644982299256,13.678216094412607,339,0.8700290528366876,94.10659145907655,7,3
54.682747765407576,2.155645541199076,535.2416214428092,62,35.76703670326583,30.42457778518383,38.270822723699276,-108.92569987626669,164,81.33701548665974,30.709849306281733,445,4.923805528508895,81.41606767781873,2,1
211.2045229792973,0.4582429950461775,895.9951463716229,482,41.47957210054363,6.306528052977064,19.71030407236378,-58.2540719417852,544,78.65360276142775,44.377738319058295,4951,0.596102998351661,50.41469424291351,3,3
260.2544895267404,9.28607274713955,168.96536755820236,1854,57.68935201579224,36.392191084302326,5.055178408044051,-100.91002599090392,241,81.73750888812889,23.293520771198704,895,5.221936149099552,64.82316216687934,4,3
124.70112418084226,5.140658333885931,763.1185357980006,1354,48.91726605951333,46.690181564051784,23.885420838259382,-66.2432207354853,722,83.28573188670538,47.106840651606305,302,6.568448434388058,72.86084871760195,9,2
35.058487581603885,8.611949575218105,799.6366909593671,147,41.4669943643843,24.928403786549428,19.584343905281898,-85.53190761526785,358,50.45020540019867,53.33956076889453,787,3.8085050138464043,13.767801807334555,2,3
29.11810343873405,2.868248450108728,759.8560145890771,437,77.83753739557282,45.08393951850104,39.532855011417325,-86.70361435467511,298,90.34734562133454,39.162173031041874,3821,0.9570388706374491,71.06085157119915,6,1
131.56762976316102,1.5211319771108922,643.7085111343547,760,83.42237853917663,33.484872268954504,24.021353935329596,-83.94638975556322,488,60.64604366359191,25.48823977790854,1376,2.7400514639403806,90.5423887217892,9,2
30.047511394393613,2.7537669944183074,704.9839656624998,948,29.37563171781428,48.158093615537666,23.843258578712785,-63.616452458673706,143,65.69882982585193,15.393725036767878,2321,7.164590438446898,47.11499783144683,1,1
106.93399502165808,3.5400035199689475,648.6824605045522,622,34.198649786933046,26.934684768855174,20.19899328875281,-67.85972126981041,254,73.8870369084129,19.593038553480824,2386,3.320987997059766,22.76943070430555,6,2
289.2282489615411,0.5681891122624505,224.8238546245272,432,61.22290861025535,47.812580853946,6.976232018691956,-94.78449443764846,987,53.88273646459601,34.63271033234025,4867,0.5303212371155208,98.0279362496019,5,3
125.0086944549001,3.240528734901267,768.7009592807242,907,73.19516528735187,35.612082709405364,33.219496357951726,-94.11934883211154,31,24.718589568318606,46.91460129963081,2540,1.9742051601202588,31.798489320223396,3,2
152.49320678131397,8.0740735290474,337.05327137544015,882,64.96846805736308,27.147560441765133,22.64896240622746,-69.12967061958183,449,31.95589749618351,19.719594710479512,3744,7.272145432952509,17.941943410114284,9,2
250.22378110528976,4.573392892804918,291.03076735781553,1545,59.94870358238651,20.86899911404198,34.71075326833761,-56.31246400097813,132,64.4633592488656,30.996949497618225,1928,3.0539937251137115,20.06340596128078,6,3
51.40972055528985,6.668579799481647,497.5830993692415,1610,68.71681193433096,3.2090144516257477,24.517858430983786,-87.55744347005447,301,79.97389903725337,92.13972380432493,3957,4.114908300334792,50.717893646194405,6,1
123.20102979405527,2.653155652954852,702.1210026428449,579,24.768597619913493,39.71470427295084,10.899129106692131,-71.66398312279537,913,56.840195673078775,20.824985926770353,3971,1.429631135446039,57.1900156584564,6,2
274.129338556457,5.268507535609958,374.18061613011247,1251,60.06200519160412,21.763453300962418,25.190406277330244,-67.76090178231681,560,31.51937437815,73.48111479507388,172,6.915881232554936,82.56626345479751,4,3
251.55280773078738,6.731899940295648,358.64420886580126,1775,86.55218356428318,32.784726540810745,17.14441034309403,-72.08986530437431,633,87.01004875175543,64.52035020757057,2966,1.8808248021481742,24.910819398023428,6,3
116.76143411443977,8.30595747479369,505.3668739389748,563,78.7105605273144,29.560963333015284,13.108970634390639,-95.22483164056068,37,86.08015693279883,80.46193155730192,3757,4.693968288791345,82.4649567423041,2,2
159.96836962072317,4.559572299554872,210.2639077063929,281,36.648511886247846,12.117260525710872,29.131604954766466,-106.20790734888699,155,87.0287545135118,36.954475116395265,4049,7.26009796376489,11.31651208477781,6,2
199.13664047278277,5.334884158402803,274.48485704512774,350,24.012375258258153,6.9940464806296365,30.553473909066156,-109.77943680024724,679,9.639094754660583,48.10547378013789,4746,3.2484147346310257,76.28049224418531,5,2
289.73653438865193,0.9823145186627713,542.0344368783584,101,54.3489681789376,41.46899692536217,12.602679440168824,-55.12096801765116,120,13.839916582218796,70.55302224320823,2657,5.01926651732217,41.75805006286022,4,3
140.4495904692273,1.430917979916454,679.9076063846647,542,34.47006076164449,26.875160907717838,26.94573034528188,-93.03863566311675,123,9.685617338795002,89.95632734366866,957,0.6655899015748199,70.51119841395007,5,2
186.3587064852064,6.654253799635315,161.34548854549845,1850,72.30045450649367,30.666807793706884,32.34088753049197,-87.75220407445047,338,24.120982231996237,88.03518177843677,2989,7.1914168999454535,43.56851139006603,7,2
217.38555061770506,8.198176434570085,232.29338819428585,601,25.63226977904815,15.077222825121732,26.1401446536291,-76.0552559907959,247,64.95615346677592,92.2595136651242,2926,6.187643348018007,68.20167778321407,6,3
178.8691032490414,8.447164986476746,761.0414453434511,227,16.95370429146576,18.635179190278194,38.110246455406255,-58.03831809004244,758,58.60771974884946,54.31736781094211,3095,7.643959864810312,89.04974097014367,4,2
297.24851274362817,7.793452189561761,969.9622880116452,1172,51.149110136084595,5.394895218137197,17.46141316281509,-54.792975163830135,887,71.25956281699465,35.954002237324275,4612,6.233985464876786,99.83612401783641,5,3
13.56792066994516,4.519702480882132,510.30286661965783,1572,12.783148875910598,37.9403813280666,33.93999962411624,-108.40182533022285,131,29.417347820144894,83.90088660398101,2953,4.6886236034048085,53.19590579413746,3,1
74.29414287896866,9.096059920197296,729.6894582963008,165,22.86020705196692,21.735760403176993,27.83262518044629,-83.78248745877319,508,33.52613459603846,24.643209378722187,481,4.3010011846097695,54.71253843299958,2,1
212.71545789226062,9.297491865189105,307.65062270750855,1219,63.0510116077185,48.99082979084593,32.03064137558603,-52.11875688721367,515,8.153022056772981,87.81502139289907,3541,1.0892398284783553,93.78710653117147,1,3
204.7357389886331,3.165523730680989,823.2014833034132,1859,86.85535619507937,26.0161802667208,22.77276637138337,-90.05922437113037,872,49.29235295034291,31.97707786434459,4819,5.267724098150552,72.3051038370345,6,3
51.16796362067287,9.263328821911186,791.0077547675737,1277,43.9836033553293,3.663849622853501,6.38258558252403,-87.6232334607058,552,90.3653932856731,35.198757873166414,4412,4.513749648311991,86.62395626326527,3,1
177.19065168226464,6.539366922621596,447.0109006271039,254,70.7991193901158,5.610999985585251,20.934113023261347,-67.75384040615296,738,46.84830203633189,77.40709326683546,4181,1.9713520941427527,66.66051520243222,6,2
25.855749003899923,7.17836240394983,353.43285691346375,1291,51.32939789951881,20.17396893122699,24.26772238003103,-95.5466320662268,995,94.89726129643864,22.932269825470428,450,0.5983926336027787,56.66457839314994,9,3
276.1040443499473,1.9469781616328241,105.9189480644874,1554,19.930334702201975,49.15866746366386,38.0509293801329,-104.01056151356686,919,26.52815170710938,82.74321851172331,4282,7.122310599955417,81.38686309350176,5,3
262.73978705445955,5.189695044963561,922.1900155444098,1199,11.029710010038247,28.932034513707357,6.3421307881827085,-70.96796968845791,861,52.72944371485984,60.0614752479197,3583,7.607617007246474,93.18310073809599,7,3
157.71930004102805,3.289473248614713,831.2300258067996,1765,29.063916170730465,1.1703473550068102,9.543710130686257,-62.14445440323235,569,76.94985384977275,48.49776750477633,4169,3.01857779174762,26.64368595665142,3,2
195.4051358528802,0.17164863535972574,440.797876265484,784,92.56078645937407,30.525452380069993,16.082416569240475,-58.519756851678466,491,70.03985032175002,50.3905016792052,3193,5.048884574611266,80.45028139738874,7,2
153.75982515218652,9.083008663754013,566.1931240435482,1116,21.273838915231593,42.859652206191704,35.16751738167818,-73.66712190712471,16,88.8597488916234,52.25927976407248,544,4.716791024069381,41.7357941380091,4,2
201.74614450504995,5.194596511866813,309.4490165409223,1909,16.2338651581367,5.734084967621175,29.27666830853382,-100.39386353660346,979,19.409586317359025,12.804942773716665,4062,2.4788535422541615,21.970628691654877,5,3
222.71085972644383,3.939256696958906,453.1360525631863,1093,85.06285180924138,12.335485956819998,5.524177071641653,-52.61801965380704,652,8.345180286767526,35.58977930764971,4440,3.8910798499082286,91.01145785054307,6,3
219.16063880983802,9.313555603390478,227.59389469312953,1400,72.0842569854452,32.96535971653315,12.447803666810831,-57.70496431083664,199,54.34933168922663,94.5055592783858,3193,5.198311087036119,88.52360526998437,9,3
36.783058028423106,0.30721632682906286,598.5255158077917,1828,19.824691866232904,11.051121362287816,35.069161219911024,-100.50861850969314,254,16.7966733894039,81.18172134462446,146,2.5962584995612836,33.55433932481532,2,0
179.26329853721623,7.587174229527146,745.2487123948794,418,89.13539193922617,1.3029740340016178,33.0249936517442,-92.24819611934788,790,46.554999342422164,43.23145918085177,382,1.6096292942265809,84.67802025024532,5,2
126.10769256032381,4.112745641875013,601.7494098720533,294,54.99124165380276,48.97857065988794,21.082329864008003,-86.03467367434484,966,6.7548529111466395,54.43424538333401,3778,2.209397044235171,69.02002745729646,2,2
260.509753815567,1.0787203663197231,92.17391460204283,909,85.5969102144881,41.34477984055439,32.81928874937725,-63.8388424434796,683,35.49410990893049,69.21232724560755,3674,3.6970716729114983,40.747500535890644,1,3
157.48113278539657,2.4374212785730585,301.8593764254997,1196,13.094503842453243,19.818148996180952,28.972592230857117,-74.43843083970181,113,46.03796357956597,71.34209385640796,4331,0.2932965493153743,27.036836928339817,9,2
273.2224428908765,1.7443823703840222,173.4895329891381,1257,75.87059481824545,40.446857152451635,16.732594089563595,-50.108078305412896,986,60.58157667697213,88.08928780239172,883,4.116330974788571,22.966209113187716,8,3
281.2182965940784,6.653860969552843,513.7346510402235,1440,65.6891414929164,7.273127681969579,33.3383349736269,-90.5519371032125,307,82.27639829148005,90.79700460121525,2904,0.13219932960471592,43.608590108848766,6,3
144.96279157143405,5.741745934589084,740.6102157643217,1195,11.518697968366578,41.94804799941452,16.77571389629393,-51.890268438757374,88,70.27441824186164,66.22745649742328,281,3.635479495416008,49.62903014152539,4,2
189.33867530529412,9.300782456497606,722.6495234485441,1862,20.288612293358476,44.69264254587997,11.739963611608976,-85.41446991808189,741,71.46202596249742,11.842527874126707,1203,3.9965379406002954,26.48841292300484,4,2
6.455685066633001,3.2229730957731006,362.76570039648965,221,40.365928145869205,12.218254722368465,10.516339252701126,-96.30334415842239,383,30.865033428852588,76.91724645261066,3551,0.9535653809877918,32.874722893543606,6,1
137.21242345687935,0.8521320692834167,348.1825168478028,1664,88.19992623911685,27.918673185167965,17.98528803457069,-102.42772637276438,89,42.89693632997143,34.92000141986122,4620,3.2059433139980387,73.60953748723338,8,2
286.53573356061196,1.8430072329747937,78.3578402115257,1254,22.664429104166192,20.811615191678815,35.84653486763342,-87.01214523051053,53,70.18969674734804,44.3426367269843,4574,0.3909768882831788,49.09616921254892,5,3
239.7088425535809,4.830718052080121,807.1409751900748,193,50.53757052921392,46.06372823877642,18.689448338984636,-94.1382025856052,553,59.1836834072993,36.85112212727156,3906,4.08858802707561,14.849638182806274,2,3
76.36337904773,9.82372191553021,366.09065129224484,1975,27.49962111021337,49.826815395535164,34.411693370603814,-74.1028159916886,57,46.630372041194086,60.371505992076095,3002,4.2437173027506825,94.388779507727,8,1
290.33032898128624,0.17394452559975404,689.5774203585493,204,30.255643489879294,28.907666246261027,39.265988992801105,-89.96901158714577,574,34.047826367755064,68.89971006713307,4894,6.12651436061794,66.35854504961591,6,3
252.3386999425449,8.566591633374562,582.090186293905,1327,34.893088243627346,40.85064125070144,8.23525288929983,-105.5146182340291,172,71.79782830480413,28.901267409964472,1060,2.103874540899442,52.15206804422427,2,3
6.689960782011182,6.552287226792858,967.3560129212265,38,37.41908361540534,28.569851868068053,5.949185983058153,-58.779790005125335,785,41.751944300965036,66.45572229457274,2181,3.578350663648986,51.60422450164798,9,3
17.709606889834056,6.835088986842729,581.8061991488469,1617,57.795574370098215,33.398379930840704,22.004066254533235,-101.6323992529629,863,24.10949350813197,47.39182367896129,4818,0.4351796343807397,78.62076824185165,1,3
269.3760578439359,6.622614389481828,134.89222496938964,313,81.09267420730816,37.503568614341965,7.103510958760117,-57.339944456401994,924,69.66555417045316,17.570731695585184,568,1.108894605868774,91.23312823969991,4,3
266.9426866658164,1.7525084469082797,395.22630294377444,1700,57.434625444399835,33.246438039825584,34.63891590160992,-108.90229714860513,919,30.147282614304284,34.46338214163082,3521,4.159917786128769,65.72932733736282,2,3
157.98213009657232,2.714911258041165,148.2521075374643,810,41.35939064737282,30.354122333540868,17.011795428567645,-106.81019177238457,597,44.751480266840154,15.10044659950838,3104,1.3437199884740263,63.314934366543255,6,2
